"順位","管理No","合計スコア"
"7830","GU030134","357"
"7831","NA010036","357"
"7832","KA010399","357"
"7833","IB070038","357"
"7834","CH020165","357"
"7835","IB010113","357"
"7836","KA140005","357"
"7837","GU030231","357"
"7838","CH040186","357"
"7839","CH020162","357"
"7840","GU020032","357"
"7841","SA050009","357"
"7842","CH010156","357"
"7843","TK130114","357"
"7844","GU030379","357"
"7845","TK130209","357"
"7846","GU030464","357"
"7847","KA080165","357"
"7848","CH020233","357"
"7849","GU040123","357"
"7850","IB050150","357"
"7851","CH030054","357"
"7852","KA080204","357"
"7853","IB040089","356"
"7854","TC030152","356"
"7855","KA080043","356"
"7856","KA140031","356"
"7857","TK060186","356"
"7858","GU030136","356"
"7859","IB040870","356"
"7860","IB040323","356"
"7861","GU020201","356"
"7862","IB040588","356"
"7863","KA070342","356"
"7864","IB100034","356"
"7865","KA010363","356"
"7866","GU030332","356"
"7867","KA070257","356"
"7868","YA010163","356"
"7869","KA150119","356"
"7870","YA010208","356"
"7871","IB040715","356"
"7872","GU020267","356"
"7873","GU030043","356"
"7874","IB040019","356"
"7875","NA010070","356"
"7876","KA110159","356"
"7877","KA010274","356"
"7878","GU010019","356"
"7879","YA010049","356"
"7880","IB040717","356"
"7881","TK140037","355"
"7882","KA010052","355"
"7883","TK040253","355"
"7884","IB040071","355"
"7885","CH010143","355"
"7886","IB040487","355"
"7887","KA070326","355"
"7888","TK050139","355"
"7889","GU020214","355"
"7890","IB040765","355"
"7891","TK040159","355"
"7892","TK060454","355"
"7893","SA100010","355"
"7894","TK130266","355"
"7895","CH040442","355"
"7896","CH020261","355"
"7897","IB100084","355"
"7898","GU030158","355"
"7899","GU030286","355"
"7900","KA080108","355"
"7901","GU040165","355"
"7902","NA010074","355"
"7903","IB040150","354"
"7904","KA070184","354"
"7905","KA070135","354"
"7906","KA090005","354"
"7907","KA020001","354"
"7908","CH030016","354"
"7909","KA070641","354"
"7910","GU040146","354"
"7911","KA070541","354"
"7912","TK040170","354"
"7913","TK040054","354"
"7914","GU050000","354"
"7915","KA010258","354"
"7916","CH040１１９","354"
"7917","IB040309","354"
"7918","GU030204","354"
"7919","KA160102","354"
"7920","IB040617","354"
"7921","TK050074","353"
"7922","GU030436","353"
"7923","CH020048","353"
"7924","TK040071","353"
"7925","KA070363","353"
"7926","YA010124","353"
"7927","IB040786","353"
"7928","TC030101","353"
"7929","KA080166","353"
"7930","TK130072","353"
"7931","SA090008","353"
"7932","KA010307","353"
"7933","IB040295","353"
"7934","NA010073","353"
"7935","KA180016","353"
"7936","KA080197","353"
"7937","IB040255","353"
"7938","TK060360","353"
"7939","GU030083","353"
"7940","SA010043","353"
"7941","KA080110","353"
"7942","KA080203","353"
"7943","IB040568","353"
"7944","KA030021","353"
"7945","IB040605","353"
"7946","IB040507","353"
"7947","IB040898","353"
"7948","KA080179","353"
"7949","IB050149","352"
"7950","CH040049","352"
"7951","TK050131","352"
"7952","KA080034","352"
"7953","GU030178","352"
"7954","IB090034","352"
"7955","IB040764","352"
"7956","TK090024","352"
"7957","GU040204","352"
"7958","TK170007","352"
"7959","GU020107","352"
"7960","IB040907","352"
"7961","IB080054","352"
"7962","CH020033","352"
"7963","TK060449","352"
"7964","GU030052","351"
"7965","KA160090","351"
"7966","CH020262","351"
"7967","TK060493","351"
"7968","KA010397","351"
"7969","GU030250","351"
"7970","GU030400","351"
"7971","IB040214","351"
"7972","CH020029","351"
"7973","TK060234","351"
"7974","KA160351","351"
"7975","KA080009","351"
"7976","IB070063","351"
"7977","GU020010","351"
"7978","GU040218","351"
"7979","KA010177","351"
"7980","KA080368","351"
"7981","CH020339","351"
"7982","IB040028","351"
"7983","SA010049","351"
"7984","IB040496","351"
"7985","TK130206","351"
"7986","TK040026","350"
"7987","CH040253","350"
"7988","GU030256","350"
"7989","TK040243","350"
"7990","GU030394","350"
"7991","GU030426","350"
"7992","GU030278","350"
"7993","CH040234","350"
"7994","IB040903","350"
"7995","KA010322","350"
"7996","GU030322","350"
"7997","IB040174","350"
"7998","CH040284","350"
"7999","TK050031","350"
"8000","IB050070","350"
"8001","YA010091","350"
"8002","IB040691","350"
"8003","KA070364","350"
"8004","GU020167","350"
"8005","CH020116","350"
"8006","GU040222","350"
"8007","TC040010","350"
"8008","CH020194","350"
"8009","CH020380","349"
"8010","GU030459","349"
"8011","GU030223","349"
"8012","KA070059","349"
"8013","GU030314","349"
"8014","IB100106","349"
"8015","KA070460","349"
"8016","TK040086","349"
"8017","TK140044","349"
"8018","TK050063","349"
"8019","IB010079","349"
"8020","IB040210","349"
"8021","CH040325","349"
"8022","TK130013","349"
"8023","KA170077","349"
"8024","KA070409","349"
"8025","GU010050","349"
"8026","NA030119","349"
"8027","KA070088","349"
"8028","IB040503","349"
"8029","CH010071","349"
"8030","IB040216","349"
"8031","TK150010","349"
"8032","IB040092","349"
"8033","TK060511","349"
"8034","GU030232","348"
"8035","TK130176","348"
"8036","GU030252","348"
"8037","TK060266","348"
"8038","IB040205","348"
"8039","IB040038","348"
"8040","KA080385","348"
"8041","GU010097","348"
"8042","TK060455","348"
"8043","TK060135","348"
"8044","KA070617","348"
"8045","CH040327","348"
"8046","GU020119","348"
"8047","CH020164","348"
"8048","CH020234","348"
"8049","IB080014","348"
"8050","CH040216","348"
"8051","KA080228","348"
"8052","YA040022","348"
"8053","GU030102","348"
"8054","KA040058","347"
"8055","TK060570","347"
"8056","IB040733","347"
"8057","GU040164","347"
"8058","SA100004","347"
"8059","KA010368","347"
"8060","GU040101","347"
"8061","TK060141","347"
"8062","NA010046","347"
"8063","GU030026","347"
"8064","GU010081","347"
"8065","KA070674","347"
"8066","TK050116","347"
"8067","GU030408","347"
"8068","GU030339","347"
"8069","KA070132","347"
"8070","CH010030","347"
"8071","TK040115","347"
"8072","TK040053","346"
"8073","NA010001","346"
"8074","GU020277","346"
"8075","IB040176","346"
"8076","KA070061","346"
"8077","CH040575","346"
"8078","IB040087","346"
"8079","TC030153","346"
"8080","IB040828","346"
"8081","TK040065","346"
"8082","IB010017","346"
"8083","TK060220","346"
"8084","IB080086","346"
"8085","IB040084","346"
"8086","GU020082","346"
"8087","NA060018","346"
"8088","KA010118","346"
"8089","IB040394","346"
"8090","IB040008","346"
"8091","YA010058","345"
"8092","IB040449","345"
"8093","KA070058","345"
"8094","CH040159","345"
"8095","KA080212","345"
"8096","KA070578","345"
"8097","TK040118","345"
"8098","YA010184","345"
"8099","IB040355","345"
"8100","TK090015","345"
"8101","GU040183","345"
"8102","IB040069","345"
"8103","TC030208","345"
"8104","KA120024","345"
"8105","KA070372","345"
"8106","KA080090","345"
"8107","IB040007","345"
"8108","KA070451","344"
"8109","IB040104","344"
"8110","KA070087","344"
"8111","CH040053","344"
"8112","GU030168","344"
"8113","KA010500","344"
"8114","GU020129","344"
"8115","TK130271","344"
"8116","TK140003","344"
"8117","CH040002","344"
"8118","KA160201","344"
"8119","IB010047","344"
"8120","TC030095","344"
"8121","YA040034","344"
"8122","CH020061","344"
"8123","KA080285","344"
"8124","TK050006","344"
"8125","KA070587","344"
"8126","YA040016","344"
"8127","SA010024","344"
"8128","IB040128","343"
"8129","GU010114","343"
"8130","TK060128","343"
"8131","TK050130","343"
"8132","IB040450","343"
"8133","KA010142","343"
"8134","TK130128","343"
"8135","KA160031","343"
"8136","KA010102","343"
"8137","GU020173","343"
"8138","TK120009","343"
"8139","KA080336","343"
"8140","KA160258","343"
"8141","GU010054","343"
"8142","TK050016","343"
"8143","GU020092","343"
"8144","TK060430","343"
"8145","KA150068","343"
"8146","CH040604","343"
"8147","GU020225","343"
"8148","KA080070","343"
"8149","KA070146","343"
"8150","TK060229","343"
"8151","TK040176","343"
"8152","TK140013","343"
"8153","IB040244","343"
"8154","TK040063","343"
"8155","KA070572","342"
"8156","GU030170","342"
"8157","YA010125","342"
"8158","CH040609","342"
"8159","IB040045","342"
"8160","CH020214","342"
"8161","KA010434","342"
"8162","IB040246","342"
"8163","KA110054","342"
"8164","SA010023","342"
"8165","TK130007","342"
"8166","NA060122","342"
"8167","TK060490","342"
"8168","IB040116","342"
"8169","GU040008","342"
"8170","GU030006","342"
"8171","GU030331","342"
"8172","GU030012","342"
"8173","KA140004","342"
"8174","IB050131","342"
"8175","KA070129","342"
"8176","IB040928","342"
"8177","CH040578","341"
"8178","GU030465","341"
"8179","GU030032","341"
"8180","KA160264","341"
"8181","TC030003","341"
"8182","TK150055","341"
"8183","KA080099","341"
"8184","GU040024","341"
"8185","GU040131","341"
"8186","KA080201","341"
"8187","IB090049","341"
"8188","TK060010","341"
"8189","IB040212","341"
"8190","GU020337","341"
"8191","IB040142","341"
"8192","GU030440","341"
"8193","NA010031","340"
"8194","GU020136","340"
"8195","CH030029","340"
"8196","GU020348","340"
"8197","KA110150","340"
"8198","CH040285","340"
"8199","GU030176","340"
"8200","KA110416","340"
"8201","GU030107","340"
"8202","IB040039","340"
"8203","TK050148","340"
"8204","KA160063","340"
"8205","TK150035","340"
"8206","IB040411","340"
"8207","GU040089","340"
"8208","KA180022","340"
"8209","IB090035","340"
"8210","SA010041","340"
"8211","GU030462","340"
"8212","IB040211","340"
"8213","IB040294","340"
"8214","TK040077","340"
"8215","GU030328","340"
"8216","TK040116","340"
"8217","TK130278","339"
"8218","GU040023","339"
"8219","KA100035","339"
"8220","IB040933","339"
"8221","CH020340","339"
"8222","TK060331","339"
"8223","TK040101","339"
"8224","TK060460","339"
"8225","NA170029","339"
"8226","GU040016","339"
"8227","IB040631","339"
"8228","GU020090","339"
"8229","GU020029","339"
"8230","CH040188","339"
"8231","GU020182","339"
"8232","TK040117","339"
"8233","KA080146","339"
"8234","TK130249","339"
"8235","TK040009","339"
"8236","GU030057","339"
"8237","GU020246","339"
"8238","TK060332","338"
"8239","YA010111","338"
"8240","KA070574","338"
"8241","TK040189","338"
"8242","IB040696","338"
"8243","GU020285","338"
"8244","TK150007","338"
"8245","GU030377","338"
"8246","TC030181","338"
"8247","SA010051","338"
"8248","IB040420","338"
"8249","NA010008","338"
"8250","IB040337","338"
"8251","TK060299","338"
"8252","CH040495","338"
"8253","CH040332","338"
"8254","IB040390","338"
"8255","KA010357","338"
"8256","KA120023","338"
"8257","KA080266","338"
"8258","TK050044","338"
"8259","KA070352","337"
"8260","KA080342","337"
"8261","TK130177","337"
"8262","GU030091","337"
"8263","IB040854","337"
"8264","GU030077","337"
"8265","KA010330","337"
"8266","SA010065","337"
"8267","KA080162","337"
"8268","KA020027","337"
"8269","KA080332","337"
"8270","SA010007","337"
"8271","GU030082","337"
"8272","TK150038","337"
"8273","TK060395","337"
"8274","IB090026","337"
"8275","CH040072","337"
"8276","KA160139","337"
"8277","YA040060","337"
"8278","TK060245","337"
"8279","GU040084","337"
"8280","TK130200","337"
"8281","TC030016","336"
"8282","IB040608","336"
"8283","CH020113","336"
"8284","NA010048","336"
"8285","IB040809","336"
"8286","TK130047","336"
"8287","IB040599","336"
"8288","KA070327","336"
"8289","KA150206","336"
"8290","TK060349","336"
"8291","KA080184","336"
"8292","KA080305","336"
"8293","GU020108","336"
"8294","KA010034","336"
"8295","KA170031","336"
"8296","TK140018","336"
"8297","KA080029","336"
"8298","KA160067","336"
"8299","KA010471","335"
"8300","TK040278","335"
"8301","IB040277","335"
"8302","KA070506","335"
"8303","TK060218","335"
"8304","KA140007","335"
"8305","YA010013","335"
"8306","TC030210","335"
"8307","NA030010","335"
"8308","TK050087","335"
"8309","TK140027","335"
"8310","TK140035","335"
"8311","IB040704","335"
"8312","TC030116","335"
"8313","CH010083","334"
"8314","CH020023","334"
"8315","CH020341","334"
"8316","KA070458","334"
"8317","GU030127","334"
"8318","CH020145","334"
"8319","GU020359","334"
"8320","KA010316","334"
"8321","GU030140","334"
"8322","KA110103","334"
"8323","TC030127","334"
"8324","CH020342","334"
"8325","GU020262","334"
"8326","TK050064","334"
"8327","CH040611","333"
"8328","TK040270","333"
"8329","TK040081","333"
"8330","IB080116","333"
"8331","KA080053","333"
"8332","YA010209","333"
"8333","TK060250","333"
"8334","KA070518","333"
"8335","TK150036","333"
"8336","KA010037","333"
"8337","GU020319","333"
"8338","IB040109","333"
"8339","GU030244","332"
"8340","TK040161","332"
"8341","KA010053","332"
"8342","KA080278","332"
"8343","IB040380","332"
"8344","CH010069","332"
"8345","TK150065","332"
"8346","KA160059","332"
"8347","IB040269","332"
"8348","IB050148","332"
"8349","KA070288","332"
"8350","KA010025","332"
"8351","KA010123","332"
"8352","KA070044","332"
"8353","IB040602","332"
"8354","TC030191","332"
"8355","TK130006","332"
"8356","CH040057","332"
"8357","NA010065","332"
"8358","SA010039","332"
"8359","GU020226","332"
"8360","CH020053","332"
"8361","KA120092","332"
"8362","IB040748","332"
"8363","IB040245","332"
"8364","GU020177","331"
"8365","TC030176","331"
"8366","IB040409","331"
"8367","KA160317","331"
"8368","TK090073","331"
"8369","IB040427","331"
"8370","KA080138","331"
"8371","TK050081","331"
"8372","KA070540","331"
"8373","CH040603","331"
"8374","SA010025","331"
"8375","SA010040","331"
"8376","CH020028","331"
"8377","IB100039","331"
"8378","GU030483","331"
"8379","TC030028","331"
"8380","KA070204","331"
"8381","TK040083","331"
"8382","TK050125","331"
"8383","YA010132","331"
"8384","GU040029","331"
"8385","KA170044","330"
"8386","KA080005","330"
"8387","GU040018","330"
"8388","GU020233","330"
"8389","YA040059","330"
"8390","KA080265","330"
"8391","GU030219","330"
"8392","TK050010","330"
"8393","KA080148","330"
"8394","KA070554","330"
"8395","GU030333","330"
"8396","IB050069","330"
"8397","GU030357","330"
"8398","GU010007","330"
"8399","KA080279","330"
"8400","GU020051","330"
"8401","KA010268","329"
"8402","CH020204","329"
"8403","CH040152","329"
"8404","KA110430","329"
"8405","IB040261","329"
"8406","SA010073","329"
"8407","KA080253","329"
"8408","IB040073","329"
"8409","KA010422","329"
"8410","KA160083","329"
"8411","CH040179","329"
"8412","KA080149","329"
"8413","TK140001","329"
"8414","TK140032","329"
"8415","KA080113","329"
"8416","TK060522","329"
"8417","KA170002","329"
"8418","KA070029","329"
"8419","IB040609","329"
"8420","IB100096","329"
"8421","TK040111","328"
"8422","TK060425","328"
"8423","NA030017","328"
"8424","TK060318","328"
"8425","KA070078","328"
"8426","IB040593","328"
"8427","KA010378","328"
"8428","CH020082","328"
"8429","IB040719","328"
"8430","GU030319","328"
"8431","TK090029","328"
"8432","GU020041","328"
"8433","IB040163","327"
"8434","GU030245","327"
"8435","TK060294","327"
"8436","GU030022","327"
"8437","IB050020","327"
"8438","CH020244","327"
"8439","IB040813","327"
"8440","GU020219","327"
"8441","TK040070","327"
"8442","TK140047","327"
"8443","GU040154","327"
"8444","TK140039","327"
"8445","SA010062","327"
"8446","TK040219","327"
"8447","KA070169","327"
"8448","TK060557","327"
"8449","KA080351","327"
"8450","GU020349","327"
"8451","TK050073","327"
"8452","GU010013","327"
"8453","KA080233","327"
"8454","KA010062","327"
"8455","TK040221","327"
"8456","GU020180","327"
"8457","TK060512","327"
"8458","CH040517","326"
"8459","IB040170","326"
"8460","GU020299","326"
"8461","CH020203","326"
"8462","KA160015","326"
"8463","CH040110","326"
"8464","KA010139","326"
"8465","TK040080","326"
"8466","KA080359","326"
"8467","KA080338","326"
"8468","KA170042","326"
"8469","TK130096","326"
"8470","TK040027","326"
"8471","TK050013","326"
"8472","TK060362","326"
"8473","GU040041","326"
"8474","IB040148","326"
"8475","IB040315","326"
"8476","GU010080","326"
"8477","KA010087","326"
"8478","TK040168","326"
"8479","TC030046","326"
"8480","KA170062","326"
"8481","TK060184","326"
"8482","KA120018","326"
"8483","KA080134","326"
"8484","TK050036","326"
"8485","KA010263","325"
"8486","GU010064","325"
"8487","GU040247","325"
"8488","KA140021","325"
"8489","KA010077","325"
"8490","KA070483","325"
"8491","GU030265","325"
"8492","KA160060","325"
"8493","TK140029","325"
"8494","KA160109","325"
"8495","TK050009","325"
"8496","TK130223","325"
"8497","CH040290","325"
"8498","GU030372","324"
"8499","TK050026","324"
"8500","GU080282","324"
"8501","KA010200","324"
"8502","GU030492","324"
"8503","CH030023","324"
"8504","IB040204","324"
"8505","KA070098","324"
"8506","KA010058","324"
"8507","TK050105","324"
"8508","GU040066","323"
"8509","TK040010","323"
"8510","TK040169","323"
"8511","KA080289","323"
"8512","TK060219","323"
"8513","CH020055","323"
"8514","IB040227","323"
"8515","CH020087","323"
"8516","KA010229","323"
"8517","KA010298","323"
"8518","TK150004","323"
"8519","IB040785","323"
"8520","GU040001","323"
"8521","KA070561","323"
"8522","KA010376","323"
"8523","KA080150","323"
"8524","TK050027","322"
"8525","GU040184","322"
"8526","TK150034","322"
"8527","SA100014","322"
"8528","CH020263","322"
"8529","GU030507","322"
"8530","KA120078","322"
"8531","SA010046","322"
"8532","TC030031","322"
"8533","GU020027","322"
"8534","TK140022","322"
"8535","TK050012","322"
"8536","SA010005","322"
"8537","CH020264","322"
"8538","GU020045","322"
"8539","IB040306","322"
"8540","NA010005","322"
"8541","NA010052","322"
"8542","GU040126","322"
"8543","GU030003","322"
"8544","IB040126","322"
"8545","YA010185","322"
"8546","TK040204","322"
"8547","TC030087","321"
"8548","CH020100","321"
"8549","CH040200","321"
"8550","GU030364","321"
"8551","CH020343","321"
"8552","GU030017","321"
"8553","GU030445","321"
"8554","CH040612","321"
"8555","TK060244","321"
"8556","SA060008","321"
"8557","KA010226","321"
"8558","IB040192","321"
"8559","KA010377","321"
"8560","CH010092","321"
"8561","CH040187","320"
"8562","TK060385","320"
"8563","CH010089","320"
"8564","TK080013","320"
"8565","GU020202","320"
"8566","KA070376","320"
"8567","IB040024","320"
"8568","TK090025","320"
"8569","GU030089","320"
"8570","TK050092","320"
"8571","GU030405","320"
"8572","GU040175","320"
"8573","GU030272","319"
"8574","TK090074","319"
"8575","IB040893","319"
"8576","KA030010","319"
"8577","GU040141","319"
"8578","IB040023","319"
"8579","GU040167","319"
"8580","GU030094","319"
"8581","KA010179","319"
"8582","CH040605","319"
"8583","TK060327","319"
"8584","KA120019","319"
"8585","GU020229","319"
"8586","KA010093","319"
"8587","TK060268","319"
"8588","GU040025","319"
"8589","KA010356","319"
"8590","CH040190","318"
"8591","TC040008","318"
"8592","TC030071","318"
"8593","KA080277","318"
"8594","KA070386","318"
"8595","IB040123","318"
"8596","IB040064","318"
"8597","CH020059","318"
"8598","CH040025","318"
"8599","GU040068","318"
"8600","KA080111","318"
"8601","IB070062","318"
"8602","KA170064","318"
"8603","CH020199","318"
"8604","CH030030","318"
"8605","GU040040","318"
"8606","GU020112","318"
"8607","IB040479","318"
"8608","TK040057","317"
"8609","KA110236","317"
"8610","GU040136","317"
"8611","IB040256","317"
"8612","GU020111","317"
"8613","IB080098","317"
"8614","IB040020","317"
"8615","GU040085","317"
"8616","KA010035","317"
"8617","GU020076","317"
"8618","TK060243","317"
"8619","KA110390","317"
"8620","KA010469","317"
"8621","IB040802","317"
"8622","TK050017","316"
"8623","IB040610","316"
"8624","CH040256","316"
"8625","KA010165","316"
"8626","KA080362","316"
"8627","KA110335","316"
"8628","IB040554","316"
"8629","TK140048","316"
"8630","GU020269","316"
"8631","IB040607","316"
"8632","CH040329","316"
"8633","IB040292","316"
"8634","GU030073","316"
"8635","KA070592","315"
"8636","CH020235","315"
"8637","CH020344","315"
"8638","TK040134","315"
"8639","TK170009","315"
"8640","IB040249","315"
"8641","GU030345","315"
"8642","KA080103","315"
"8643","GU010015","315"
"8644","TK040033","315"
"8645","YA010147","315"
"8646","KA110371","315"
"8647","YA010054","315"
"8648","KA160348","315"
"8649","IB040272","315"
"8650","CH040486","314"
"8651","KA010132","314"
"8652","TK040040","314"
"8653","TK040162","314"
"8654","CH040601","314"
"8655","GU040073","314"
"8656","IB040393","314"
"8657","TK050021","314"
"8658","TK050008","314"
"8659","KA150229","314"
"8660","GU040103","314"
"8661","GU020239","314"
"8662","SA100013","314"
"8663","IB040259","314"
"8664","KA160084","314"
"8665","GU030307","314"
"8666","TK040276","313"
"8667","NA010062","313"
"8668","NA010053","313"
"8669","GU030190","313"
"8670","KA080225","313"
"8671","TK040097","313"
"8672","GU030220","313"
"8673","IB040843","313"
"8674","YA010173","313"
"8675","TK060345","313"
"8676","GU020191","313"
"8677","KA160075","313"
"8678","IB040206","313"
"8679","KA010276","313"
"8680","IB040703","313"
"8681","GU020258","313"
"8682","GU020265","313"
"8683","TC030184","313"
"8684","KA010304","313"
"8685","CH020346","313"
"8686","GU020300","313"
"8687","KA160180","313"
"8688","TK050103","313"
"8689","GU050008","312"
"8690","GU020227","312"
"8691","GU030079","312"
"8692","GU030359","312"
"8693","KA160283","312"
"8694","IB040474","312"
"8695","GU020175","312"
"8696","KA010110","312"
"8697","KA120076","312"
"8698","TK060249","312"
"8699","CH020265","312"
"8700","TK060346","312"
"8701","TK040008","312"
"8702","IB040005","312"
"8703","TK150039","311"
"8704","KA100051","311"
"8705","GU020102","311"
"8706","GU020249","311"
"8707","YA010093","311"
"8708","TK130275","311"
"8709","CH020084","311"
"8710","GU040100","311"
"8711","CH020345","311"
"8712","GU020192","311"
"8713","CH020266","311"
"8714","IB040074","311"
"8715","TK060149","311"
"8716","CH040522","311"
"8717","IB040416","311"
"8718","KA010131","311"
"8719","KA080254","311"
"8720","CH020056","310"
"8721","GU030159","310"
"8722","IB040173","310"
"8723","TK040019","310"
"8724","TK060463","310"
"8725","CH020210","310"
"8726","NA060049","310"
"8727","NA010021","310"
"8728","KA080084","310"
"8729","KA070118","310"
"8730","TK060146","310"
"8731","TK060443","310"
"8732","KA170045","310"
"8733","TK040102","310"
"8734","GU040022","310"
"8735","IB040095","309"
"8736","TC030109","309"
"8737","KA070053","309"
"8738","IB040070","309"
"8739","KA170036","309"
"8740","GU030047","309"
"8741","GU030153","309"
"8742","CH020209","309"
"8743","KA010084","309"
"8744","IB040413","309"
"8745","KA010236","309"
"8746","CH020245","308"
"8747","TC030179","308"
"8748","IB040359","308"
"8749","IB040525","308"
"8750","IB040576","308"
"8751","KA070680","308"
"8752","TK040105","308"
"8753","KA010396","308"
"8754","TC030165","308"
"8755","KA080100","308"
"8756","TK050024","308"
"8757","TK050002","308"
"8758","TK040012","308"
"8759","KA070582","307"
"8760","NA010011","307"
"8761","GU040249","307"
"8762","GU030009","307"
"8763","TK040066","307"
"8764","TC030172","307"
"8765","KA070159","307"
"8766","TK130277","307"
"8767","KA110079","307"
"8768","GU020020","307"
"8769","TK060273","307"
"8770","CH040493","307"
"8771","CH020236","307"
"8772","KA030002","307"
"8773","GU040174","307"
"8774","IB040592","307"
"8775","IB040252","307"
"8776","GU030173","307"
"8777","KA070434","306"
"8778","YA010203","306"
"8779","TK120007","306"
"8780","IB040770","306"
"8781","KA140030","306"
"8782","KA120017","306"
"8783","KA010117","306"
"8784","GU030081","306"
"8785","TK060499","306"
"8786","NA010067","306"
"8787","SA010028","306"
"8788","TC030196","306"
"8789","CH020171","306"
"8790","IB040149","306"
"8791","GU020306","305"
"8792","KA160152","305"
"8793","KA010398","305"
"8794","KA160389","305"
"8795","KA010057","305"
"8796","CH020237","305"
"8797","KA080234","305"
"8798","KA080135","305"
"8799","GU040048","305"
"8800","IB040493","305"
"8801","KA120021","305"
"8802","KA080097","304"
"8803","NA010063","304"
"8804","KA100017","304"
"8805","GU030209","304"
"8806","GU030487","304"
"8807","GU030237","304"
"8808","KA080274","304"
"8809","KA070377","304"
"8810","TK040259","304"
"8811","CH020208","304"
"8812","IB040075","304"
"8813","IB040402","304"
"8814","TK050134","304"
"8815","IB040844","304"
"8816","TK090066","304"
"8817","IB040172","304"
"8818","IB040683","304"
"8819","KA070215","303"
"8820","CH040478","303"
"8821","GU040057","303"
"8822","GU040189","303"
"8823","KA080383","303"
"8824","TK040052","303"
"8825","CH020040","303"
"8826","GU010096","303"
"8827","CH040286","303"
"8828","CH040193","303"
"8829","GU010100","303"
"8830","TK060225","303"
"8831","TK040099","303"
"8832","SA010050","302"
"8833","TK050066","302"
"8834","TK050019","302"
"8835","KA070258","302"
"8836","KA070388","302"
"8837","GU030129","302"
"8838","TK150017","302"
"8839","KA080287","302"
"8840","KA070232","302"
"8841","SA010072","302"
"8842","GU020333","302"
"8843","CH040585","302"
"8844","KA010141","302"
"8845","GU030211","301"
"8846","GU020165","301"
"8847","CH040600","301"
"8848","CH020267","301"
"8849","GU020035","301"
"8850","KA070231","301"
"8851","IB040441","301"
"8852","KA070556","301"
"8853","SA010071","301"
"8854","CH030047","301"
"8855","TK050011","301"
"8856","GU040227","301"
"8857","GU020245","301"
"8858","IB040841","301"
"8859","NA010004","301"
"8860","TK060538","300"
"8861","KA160142","300"
"8862","IB040452","300"
"8863","IB040395","300"
"8864","TK040075","300"
"8865","IB040065","300"
"8866","GU030321","300"
"8867","CH020268","300"
"8868","KA070287","300"
"8869","TK140033","300"
"8870","KA080018","300"
"8871","KA160146","300"
"8872","TK050093","300"
"8873","NA010014","300"
"8874","TK060211","300"
"8875","KA010420","300"
"8876","CH020201","300"
"8877","GU040156","300"
"8878","IB040838","299"
"8879","TK060067","299"
"8880","KA070235","299"
"8881","TK060290","299"
"8882","TK050001","299"
"8883","NA010023","299"
"8884","TK060373","299"
"8885","KA150042","299"
"8886","TK040165","299"
"8887","TK050005","299"
"8888","TK040277","299"
"8889","GU020260","299"
"8890","TK120010","298"
"8891","IB040062","298"
"8892","GU040118","298"
"8893","GU030116","298"
"8894","KA160021","298"
"8895","GU040192","298"
"8896","TK050054","298"
"8897","GU030284","298"
"8898","GU020344","298"
"8899","KA010349","298"
"8900","IB040196","298"
"8901","TK060293","297"
"8902","GU020208","297"
"8903","IB040726","297"
"8904","CH020410","297"
"8905","TK060371","297"
"8906","KA170024","297"
"8907","TK130005","297"
"8908","GU040201","297"
"8909","KA010386","297"
"8910","TC030107","297"
"8911","IB040250","297"
"8912","IB040314","297"
"8913","IB040133","297"
"8914","CH040516","297"
"8915","TK120002","297"
"8916","GU040161","297"
"8917","KA170073","296"
"8918","IB040160","296"
"8919","TC030033","296"
"8920","IB040663","296"
"8921","TC030078","296"
"8922","GU040246","296"
"8923","KA170059","296"
"8924","TK040156","296"
"8925","TK040146","296"
"8926","GU030092","296"
"8927","TK060095","296"
"8928","KA080107","296"
"8929","TK130202","295"
"8930","IB040130","295"
"8931","TK060344","295"
"8932","IB090017","295"
"8933","TC030015","295"
"8934","TK050018","295"
"8935","SA010004","295"
"8936","GU030051","295"
"8937","GU040188","295"
"8938","IB050079","295"
"8939","TK050043","295"
"8940","TK130172","294"
"8941","TC030079","294"
"8942","TK040064","294"
"8943","KA030016","294"
"8944","TC030017","294"
"8945","CH020269","294"
"8946","GU020026","294"
"8947","TK060274","294"
"8948","IB040086","294"
"8949","KA070613","294"
"8950","GU020228","294"
"8951","KA010173","294"
"8952","TC030131","294"
"8953","TK050007","294"
"8954","IB040349","294"
"8955","NA060035","293"
"8956","GU020326","293"
"8957","GU020324","293"
"8958","SA010048","293"
"8959","KA080223","293"
"8960","GU040193","293"
"8961","KA100009","293"
"8962","CH020021","293"
"8963","GU040005","293"
"8964","KA010149","293"
"8965","GU030069","293"
"8966","GU030373","293"
"8967","TK050107","293"
"8968","NA010051","293"
"8969","IB040257","293"
"8970","KA040045","292"
"8971","TK060122","292"
"8972","KA010411","292"
"8973","GU020268","292"
"8974","GU050001","292"
"8975","CH020200","292"
"8976","SA010016","292"
"8977","IB040591","292"
"8978","KA010329","292"
"8979","KA170050","292"
"8980","CH040396","292"
"8981","TK050088","292"
"8982","IB040569","292"
"8983","KA160013","292"
"8984","KA070315","292"
"8985","KA180017","291"
"8986","TK050143","291"
"8987","KA080261","291"
"8988","KA080140","291"
"8989","TC030124","291"
"8990","KA160020","291"
"8991","KA080258","291"
"8992","TC030122","291"
"8993","CH020270","291"
"8994","KA140015","291"
